#PX PY PZ PW#
0.0 0.0 1.0 1.0
0.0 0.032241294011 0.99948011434 1.09821488789
0.0 0.0665190105238 0.997785157857 1.20558348277
0.0 0.102899151086 0.994691793827 1.32227426775
0.0 0.141421356237 0.989949493661 1.44815468787
0.0 0.182089260182 0.983282004984 1.58267927789
0.0 0.224859506699 0.974391195695 1.72476505513
0.0 0.26962992552 0.962964019714 1.87266498504
0.0 0.316227766017 0.948683298051 2.02385770251
0.0 0.364399348581 0.931242779706 2.17497957273
0.0 0.413802944301 0.910366477463 2.32183131487
0.0 0.464006994671 0.88583153528 2.4594922681
0.0 0.514495755428 0.857492925713 2.5825669292
0.0 0.564683915592 0.82530726125 2.68556785865
0.0 0.613940613515 0.789352217376 2.76340742083
0.0 0.661621637087 0.749837855365 2.81193486434
0.0 0.707106781187 0.707106781187 2.82842712475
0.0 0.749837855365 0.661621637087 2.81193486434
0.0 0.789352217376 0.613940613515 2.76340742083
0.0 0.82530726125 0.564683915592 2.68556785865
0.0 0.857492925713 0.514495755428 2.5825669292
0.0 0.88583153528 0.464006994671 2.4594922681
0.0 0.910366477463 0.413802944301 2.32183131487
0.0 0.931242779706 0.364399348581 2.17497957273
0.0 0.948683298051 0.316227766017 2.02385770251
0.0 0.962964019714 0.26962992552 1.87266498504
0.0 0.974391195695 0.224859506699 1.72476505513
0.0 0.983282004984 0.182089260182 1.58267927789
0.0 0.989949493661 0.141421356237 1.44815468787
0.0 0.994691793827 0.102899151086 1.32227426775
0.0 0.997785157857 0.0665190105238 1.20558348277
0.0 0.99948011434 0.032241294011 1.09821488789
0.0 1.0 0.0 1.0
0.032241294011 0.0 0.99948011434 1.09821488789
0.032241294011 0.99948011434 0.0 1.09821488789
0.0332963579106 0.0332963579106 0.998890737318 1.20959540578
0.0332963579106 0.998890737318 0.0332963579106 1.20959540578
0.0343807082086 0.0687614164173 0.99704053805 1.33166317563
0.0343807082086 0.99704053805 0.0687614164173 1.33166317563
0.0354886720494 0.106466016148 0.993682817383 1.46460051098
0.0354886720494 0.993682817383 0.106466016148 1.46460051098
0.0366126012969 0.146450405188 0.988540235017 1.60820605804
0.0366126012969 0.988540235017 0.146450405188 1.60820605804
0.0377425678048 0.188712839024 0.981306762925 1.76174994562
0.0377425678048 0.981306762925 0.188712839024 1.76174994562
0.0388661037168 0.233196622301 0.971652592921 1.92381342386
0.0388661037168 0.971652592921 0.233196622301 1.92381342386
0.0399680383489 0.279776268442 0.959232920373 2.09212888277
0.0399680383489 0.959232920373 0.279776268442 2.09212888277
0.0410304969931 0.328243975945 0.943701430842 2.26344667588
0.0410304969931 0.943701430842 0.328243975945 2.26344667588
0.0420331351709 0.378298216538 0.92472897376 2.43346603053
0.0420331351709 0.92472897376 0.378298216538 2.43346603053
0.0429536779588 0.429536779588 0.902027237134 2.59687475895
0.0429536779588 0.902027237134 0.429536779588 2.59687475895
0.0437688109532 0.481456920486 0.875376219065 2.74754099103
0.0437688109532 0.875376219065 0.481456920486 2.74754099103
0.0444554224474 0.533465069369 0.844653026501 2.87888395802
0.0444554224474 0.844653026501 0.533465069369 2.87888395802
0.0449921270666 0.584897651866 0.809858287199 2.98441704396
0.0449921270666 0.809858287199 0.584897651866 2.98441704396
0.0453609211627 0.635052896277 0.771135659765 3.05840877502
0.0453609211627 0.771135659765 0.635052896277 3.05840877502
0.0455487518674 0.683231278011 0.728780029879 3.0965591311
0.0455487518674 0.728780029879 0.683231278011 3.0965591311
0.0665190105238 0.0 0.997785157857 1.20558348277
0.0665190105238 0.997785157857 0.0 1.20558348277
0.0687614164173 0.0343807082086 0.99704053805 1.33166317563
0.0687614164173 0.99704053805 0.0343807082086 1.33166317563
0.0710669054519 0.0710669054519 0.994936676326 1.47015174106
0.0710669054519 0.994936676326 0.0710669054519 1.47015174106
0.0734223098214 0.110133464732 0.991201182589 1.62122793007
0.0734223098214 0.991201182589 0.110133464732 1.62122793007
0.0758098043579 0.151619608716 0.985527456653 1.78458022213
0.0758098043579 0.985527456653 0.151619608716 1.78458022213
0.0782061887006 0.195515471751 0.977577358757 1.95922048268
0.0782061887006 0.977577358757 0.195515471751 1.95922048268
0.0805822964025 0.241746889208 0.96698755683 2.14327977964
0.0805822964025 0.96698755683 0.241746889208 2.14327977964
0.082902667229 0.290159335301 0.953380673133 2.33380979361
0.082902667229 0.953380673133 0.290159335301 2.33380979361
0.0851256530759 0.340502612303 0.936382183835 2.5266280797
0.0851256530759 0.936382183835 0.340502612303 2.5266280797
0.0872041440394 0.392418648177 0.915643512414 2.71625987822
0.0872041440394 0.915643512414 0.392418648177 2.71625987822
0.0890870806375 0.445435403187 0.890870806375 2.89603716104
